Transaction_ID,Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_ID,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance,Account_Number,Time_Normalized,Amount_Normalized,Location_Normalized,Transaction_Type_Normalized,Old_Balance_Normalized,New_Balance_Normalized,Bank_Name_Normalized,Bank_Branch_Normalized,Device_Type_Normalized,Customer_Name_Normalized,Age_Normalized,Gender_Normalized,City_Normalized,KYC_Status_Normalized,Account_Type_Normalized,Customer_Since_Years_Normalized,Avg_Monthly_Balance_Normalized,Time_Standardized,Amount_Standardized,Location_Standardized,Transaction_Type_Standardized,Old_Balance_Standardized,New_Balance_Standardized,Bank_Name_Standardized,Bank_Branch_Standardized,Device_Type_Standardized,Customer_Name_Standardized,Age_Standardized,Gender_Standardized,City_Standardized,KYC_Status_Standardized,Account_Type_Standardized,Customer_Since_Years_Standardized,Avg_Monthly_Balance_Standardized
IMPSN4VKKYKB8Z,414,15939.67,0,0,23973.52,0,8033.85,3,2,2,CUST35704163,0,19,2,0,2,2,8.3,247883.51,AC100503,0.416080402,0.055967042,0,0,0.231052902,0.08436753,0.6,0.5,1,0,0.019607843,1,0,1,1,0.553333333,0.494642214,-0.276668485,-0.495684259,-1.280714334,-1.219817205,-0.980320683,-0.853001977,0.258722517,0.107021054,1.47892088,-1.510833944,-1.668360298,1.412045159,-1.407791603,0.808126468,1.193833944,0.213437364,-0.03989531
UPILUYOKXB8FW,535,25937.11,3,2,88676.36,0,62739.25,3,4,1,CUST16708323,5,26,2,5,2,2,2,89968.12,AC100504,0.537688442,0.091206608,1,1,0.887502469,0.658856661,0.6,1,0.5,1,0.156862745,1,1,1,1,0.133333333,0.177532632,0.14425846,-0.068936391,1.365007634,1.268405312,1.328580449,1.234404184,0.258722517,1.553291689,0.019498957,1.510212969,-1.17938663,1.412045159,1.613340355,0.808126468,1.193833944,-1.212712294,-1.165787146
UPI0EAJ3VOQDK,695,36318.47,0,1,6137.63,0,0,5,2,1,CUST78454666,5,18,1,1,2,0,3,67885.42,AC100505,0.698492462,0.127799439,0,0.5,0.050096977,0,1,0.5,0.5,1,0,0.5,0.2,1,0,0.2,0.133188406,0.700856073,0.374199376,-1.280714334,0.024294053,-1.616788983,-1.159551385,1.501868239,0.107021054,0.019498957,1.510212969,-1.738213679,-0.00436715,-0.803565211,0.808126468,-1.238837109,-0.986339332,-1.323230519
NEFTWTPFY2P9AJ,771,29883.84,3,0,22968.15,0,0,4,4,0,CUST68246320,3,29,1,1,2,0,6.4,267358.29,AC100506,0.774874372,0.105118275,1,0,0.220852813,0,0.8,1,0,0.6,0.215686275,0.5,0.2,1,0,0.426666667,0.533749481,0.965239939,0.099532598,1.365007634,-1.219817205,-1.016197005,-1.159551385,0.880295378,1.553291689,-1.439922966,0.301794203,-0.969826487,-0.00436715,-0.803565211,0.808126468,-1.238837109,-0.216671263,0.098954334
IMPSQG51VBX2JC,119,38847.35,0,0,44967.41,0,6120.06,4,1,1,CUST28012375,5,37,1,5,0,1,13.5,343169.96,AC100507,0.11959799,0.136713384,0,0,0.444048653,0.064269852,0.8,0.25,0.5,1,0.37254902,0.5,1,0,0.5,0.9,0.685986745,-1.302895333,0.482146425,-1.280714334,-1.219817205,-0.231160115,-0.926026889,0.880295378,-0.616114263,0.019498957,1.510212969,-0.410999437,-0.00436715,1.613340355,-1.622498117,-0.022501582,1.390576764,0.639469989
UPIO9XV05HOOY,128,48778.29,0,0,25503.5,0,0,2,4,0,CUST16357028,4,45,0,0,1,1,13.2,10311.75,AC100508,0.128643216,0.171718547,0,0,0.246575477,0,0.4,1,0,0.8,0.529411765,0,0,0.5,0.5,0.88,0.017574834,-1.271586717,0.906055693,-1.280714334,-1.219817205,-0.925723812,-1.159551385,-0.362850345,1.553291689,-1.439922966,0.906003586,0.147827612,-1.420779459,-1.407791603,-0.407185825,-0.022501582,1.322664875,-1.733714419
UPIJASPJQXVMF,97,39202.44,1,1,95399.97,0,56197.53,3,1,1,CUST82821958,2,56,1,5,2,0,5.5,289345.67,AC100509,0.097487437,0.137965026,0.333333333,0.5,0.955717572,0.590158744,0.6,0.25,0.5,0.4,0.745098039,0.5,1,1,0,0.366666667,0.577902295,-1.379427505,0.497303696,-0.398807011,0.024294053,1.568510423,0.984790314,0.258722517,-0.616114263,0.019498957,-0.302415179,0.916214805,-0.00436715,1.613340355,0.808126468,-1.238837109,-0.420406929,0.255718103
UPIY32H3K9YIK,799,49574.19,0,1,23923.3,0,0,3,1,1,CUST44832210,4,64,1,4,0,2,3.8,96432.49,AC100510,0.803015075,0.174523983,0,0.5,0.23054339,0,0.6,0.25,0.5,0.8,0.901960784,0.5,0.8,0,1,0.253333333,0.190513721,1.062644521,0.940029253,-1.280714334,0.024294053,-0.982112768,-1.159551385,0.258722517,-0.616114263,0.019498957,0.906003586,1.475041854,-0.00436715,1.009113963,-1.622498117,1.193833944,-0.805240963,-1.119698026
NEFT8XTALO38TR,55,19235.33,1,2,77525.69,0,58290.36,3,1,2,CUST19987872,2,50,1,2,1,1,4.2,125258.76,AC100511,0.055276382,0.067583779,0.333333333,1,0.774372157,0.612136612,0.6,0.25,1,0.4,0.62745098,0.5,0.4,0.5,0.5,0.28,0.248399696,-1.525534378,-0.355006658,-0.398807011,1.268405312,0.930672187,1.064646895,0.258722517,-0.616114263,1.47892088,-0.302415179,0.497094518,-0.00436715,-0.19933882,-0.407185825,-0.022501582,-0.714691779,-0.914174916
IMPSN63SSKXGM3,560,27942.71,0,2,91743.73,0,63801.02,4,2,2,CUST67721396,1,21,1,2,1,0,14.1,424761.82,AC100512,0.56281407,0.098276065,0,1,0.918622799,0.670006846,0.8,0.5,1,0.2,0.058823529,0.5,0.4,0.5,0,0.94,0.849831197,0.231226837,0.016674078,-1.280714334,1.268405312,1.438038613,1.274918379,0.880295378,0.107021054,1.47892088,-0.906624562,-1.528653536,-0.00436715,-0.19933882,-0.407185825,-1.238837109,1.526400541,1.221196754
NEFTL047LKAIB6,251,8750.96,0,1,62280.16,0,53529.2,3,1,2,CUST11778963,3,43.01982379,2,2,2,2,8.1,111741.47,AC100513,0.252261307,0.030627852,0,0.5,0.619697006,0.562137258,0.6,0.25,1,0.6,0.49058478,1,0.4,1,1,0.54,0.221255653,-0.843702303,-0.80253948,-1.280714334,0.024294053,0.386640094,0.88297425,0.258722517,-0.616114263,1.47892088,0.301794203,0.009505608,1.412045159,-0.19933882,0.808126468,1.193833944,0.168162771,-1.010549351
IMPS9O0GGFNHGN,330,39850.05,3,1,32492.34,0,0,3,2,0,CUST32108015,4,46,1,0,0,0,12.2,280222.4,AC100514,0.331658291,0.14024776,1,0.5,0.317481499,0,0.6,0.5,0,0.8,0.549019608,0.5,0,0,0,0.813333333,0.559581875,-0.568882231,0.524947391,1.365007634,0.024294053,-0.676329187,-1.159551385,0.258722517,0.107021054,-1.439922966,0.906003586,0.217680993,-0.00436715,-1.407791603,-1.622498117,-1.238837109,1.096291914,0.190671781
TXNVSIM0QHO52,475,8463.8,0,0,47364.69,0,38900.89,0,3,2,CUST63185478,2,31,2,1,1,0,11.3,159156.05,AC100515,0.477386935,0.029615654,0,0,0.468370513,0.408517961,0,0.75,1,0.4,0.254901961,1,0.2,0.5,0,0.753333333,0.316468777,-0.064465645,-0.81479711,-1.280714334,-1.219817205,-0.145613908,0.32479856,-1.605996067,0.830156372,1.47892088,-0.302415179,-0.830119724,1.412045159,-0.803565211,-0.407185825,-1.238837109,0.892556248,-0.672496875
TXNIPFFBKDXO4,600,9982.87,1,2,44616.78,0,34633.91,4,2,0,CUST77218965,0,20,0,2,2,1,3.4,45971.11,AC100516,0.603015075,0.034970162,0.333333333,1,0.440491299,0.363708242,0.8,0.5,0,0,0.039215686,0,0.4,1,0.5,0.226666667,0.089182324,0.37037624,-0.749954522,-0.398807011,1.268405312,-0.243672239,0.161982451,0.880295378,0.107021054,-1.439922966,-1.510833944,-1.598506917,-1.420779459,-0.19933882,0.808126468,-0.022501582,-0.895790148,-1.47947332
TXNAU0RXBD2VG,762,49117.41,2,2,55121.84,0,6004.43,3,1,0,CUST10939329,1,65,1,0,2,0,14.8,380128.5,AC100517,0.765829146,0.172913898,0.666666667,1,0.547071506,0.063055563,0.6,0.25,0,0.2,0.921568627,0.5,0,1,0,0.986666667,0.760203116,0.933931323,0.920531272,0.483100311,1.268405312,0.131197626,-0.930439009,0.258722517,-0.616114263,-1.439922966,-0.906624562,1.544895235,-0.00436715,-1.407791603,0.808126468,-1.238837109,1.684861614,0.902973872
UPI2S6AKB6TUP,964,37356.44,0,1,92314.38,0,54957.94,3,2,1,CUST98767722,5,43,1,5,2,0,0.6,126615.66,AC100518,0.968844221,0.131458137,0,0.5,0.924412389,0.577141181,0.6,0.5,0.5,1,0.490196078,0.5,1,1,0,0.04,0.251124485,1.63663581,0.418505867,-1.280714334,0.024294053,1.458402084,0.937491001,0.258722517,0.107021054,0.019498957,1.510212969,0.00812085,-0.00436715,1.613340355,0.808126468,-1.238837109,-1.52963444,-0.904500605
IMPSD8PD1ZGIVK,61,42717.78,2,1,98347.26,0,55629.48,4,3,2,CUST61059683,0,44,1,1,1,1,8.5,490158.69,AC100519,0.061306533,0.150356104,0.666666667,0.5,0.985619617,0.584193363,0.8,0.75,1,0,0.509803922,0.5,0.2,0.5,0.5,0.566666667,0.981154522,-1.504661968,0.647358495,0.483100311,0.024294053,1.673683569,0.963115103,0.880295378,0.830156372,1.47892088,-1.510833944,0.077974231,-0.00436715,-0.803565211,-0.407185825,-0.022501582,0.258711956,1.687457845
IMPSL174RV40T8,881,128480.55,3,0,89674.1,0,81108.73,4,0,1,CUST17742013,1,29,0,2,2,2,14.5,226851.86,AC100520,0.885427136,0.452657777,1,0,0.897625147,0.85176388,0.8,0,0.5,0.2,0.215686275,0,0.4,1,1,0.966666667,0.452408599,1.347900798,4.308203594,1.365007634,-1.219817205,1.364184497,1.935332534,0.880295378,-1.339249581,0.019498957,-0.906624562,-0.969826487,-1.420779459,-0.19933882,0.808126468,1.193833944,1.616949725,-0.189844996
TXNN5Q21PS9JU,37,12837.98,3,2,4054.93,0,0,5,3,0,CUST89014299,1,61,1,5,2,2,4.3,434898.94,AC100521,0.03718593,0.045034022,1,1,0.028966722,0,1,0.75,0,0.2,0.843137255,0.5,1,1,1,0.286666667,0.870187528,-1.58815161,-0.628082112,1.365007634,1.268405312,-1.691109498,-1.159551385,1.501868239,0.830156372,-1.439922966,-0.906624562,1.265481711,-0.00436715,1.613340355,0.808126468,1.193833944,-0.692054482,1.293471538
TXN5V67VHY1OH,887,46632.87,1,0,86434.27,0,39801.4,0,2,1,CUST53603721,4,38,1,0,1,1,1,255532.4,AC100522,0.891457286,0.164156244,0.333333333,0,0.864755106,0.417974673,0,0.5,0.5,0.8,0.392156863,0.5,0,0.5,0.5,0.066666667,0.510001935,1.368773208,0.814476908,-0.398807011,-1.219817205,1.24857215,0.359159521,-1.605996067,0.107021054,0.019498957,0.906003586,-0.341146056,-0.00436715,-1.407791603,-0.407185825,-0.022501582,-1.439085256,0.014639101
IMPSN1E3BK1X7H,391,34038.81,1,1,7863.5,0,0,2,0,0,CUST36312416,3,43.01982379,1,0,2,2,7.8,246212.04,AC100523,0.392964824,0.119763959,0.333333333,0.5,0.067606975,0,0.4,0,0,0.6,0.49058478,0.5,0,1,1,0.52,0.491285738,-0.356679391,0.276890461,-0.398807011,0.024294053,-1.555201838,-1.159551385,-0.362850345,-1.339249581,-1.439922966,0.301794203,0.009505608,-0.00436715,-1.407791603,0.808126468,1.193833944,0.100250883,-0.051812416
NEFTJOEGU9MUW0,437,41234.48,2,2,11896.27,0,0,5,3,2,CUST44679759,5,24,0,0,2,1,1.2,410582.1,AC100524,0.43919598,0.145127681,0.666666667,1,0.108521873,0,1,0.75,1,1,0.117647059,0,0,1,0.5,0.08,0.82135693,-0.196657578,0.584042775,0.483100311,1.268405312,-1.411293669,-1.159551385,1.501868239,0.830156372,1.47892088,1.510212969,-1.319093392,-1.420779459,-1.407791603,0.808126468,-0.022501582,-1.393810663,1.120099382
TXNR0GSUDPACE,631,49667.18,3,2,55879.41,0,6212.23,2,3,1,CUST08929388,0,44,0,4,0,1,11,254104.73,AC100526,0.634170854,0.174851759,1,1,0.554757513,0.065237776,0.4,0.75,0.5,0,0.509803922,0,0.8,0,0.5,0.733333333,0.507135033,0.478217028,0.943998598,1.365007634,1.268405312,0.158231281,-0.922509938,-0.362850345,0.830156372,0.019498957,-1.510833944,0.077974231,-1.420779459,1.009113963,-1.622498117,-0.022501582,0.82464436,0.004460219
IMPSVWAPNBRTSZ,87,30059.88,2,2,3192.01,0,0,3,2,1,CUST14677979,2,54,1,2,2,1,10.7,241999.56,AC100527,0.087437186,0.105738791,0.666666667,1,0.020211875,0,0.6,0.5,0.5,0.4,0.705882353,0.5,0.4,1,0.5,0.713333333,0.482826665,-1.414214856,0.107046991,0.483100311,1.268405312,-1.721902535,-1.159551385,0.258722517,0.107021054,0.019498957,-0.302415179,0.776508042,-0.00436715,-0.19933882,0.808126468,-0.022501582,0.756732471,-0.081846201
NEFTDZWRKX0KDN,9,45596.21,2,2,89279.38,0,43683.17,4,1,1,CUST31518564,1,64,2,4,0,1,10.6,278562.84,AC100528,0.009045226,0.160502164,0.666666667,1,0.893620473,0.458739107,0.8,0.25,0.5,0.2,0.901960784,1,0.8,0,0.5,0.706666667,0.556249315,-1.685556192,0.770226335,0.483100311,1.268405312,1.350099034,0.507277085,0.880295378,-0.616114263,0.019498957,-0.906624562,1.475041854,1.412045159,1.009113963,-1.622498117,-0.022501582,0.734095175,0.17883959
TXNBVJCMF6LKE,465,30267.45,2,0,38276.5,0,8009.05,1,1,1,CUST30349131,0,51,1,3,2,1,6.5,290643.9,AC100529,0.467336683,0.106470446,0.666666667,0,0.376165312,0.084107093,0.2,0.25,0.5,0,0.647058824,0.5,0.6,1,0.5,0.433333333,0.580509268,-0.099252995,0.115907265,0.483100311,-1.219817205,-0.469923199,-0.853948276,-0.984423206,-0.616114263,0.019498957,-1.510833944,0.566947899,-0.00436715,0.404887572,0.808126468,-0.022501582,-0.194033967,0.264974114
UPIXLNJO6MQN0,742,20428.83,3,1,97916.79,0,77487.96,0,4,0,CUST47642251,0,41,0,0,2,0,5.5,107133.07,AC100530,0.745728643,0.071790698,1,0.5,0.981252238,0.81374034,0,1,0,0,0.450980392,0,0,1,0,0.366666667,0.212001534,0.864356622,-0.304061258,1.365007634,0.024294053,1.658322378,1.797174005,-1.605996067,1.553291689,-1.439922966,-1.510833944,-0.131585913,-1.420779459,-1.407791603,0.808126468,-1.238837109,-0.420406929,-1.043405933
NEFTMB03LCPGJC,464,29936.45,0,2,31907.44,0,1970.99,4,1,1,CUST54450005,1,27,2,5,2,0,3.2,365208.28,AC100531,0.466331658,0.105303718,0,1,0.311547334,0.020698365,0.8,0.25,0.5,0.2,0.176470588,1,1,1,0,0.213333333,0.730241852,-0.102731731,0.101778294,-1.280714334,1.268405312,-0.697201165,-1.084343879,0.880295378,-0.616114263,0.019498957,-0.906624562,-1.109533249,1.412045159,1.613340355,0.808126468,-1.238837109,-0.94106474,0.796596945
IMPSWKW3L4MFHT,625,36564.63,2,1,26233.34,0,0,0,2,2,CUST51784560,5,43.01982379,2,1,1,0,13.5,322570.77,AC100532,0.628140704,0.128667118,0.666666667,0.5,0.253980147,0,0,0.5,1,1,0.49058478,1,0.2,0.5,0,0.9,0.644621552,0.457344617,0.384706892,0.483100311,0.024294053,-0.899679694,-1.159551385,-1.605996067,0.107021054,1.47892088,1.510212969,0.009505608,1.412045159,-0.803565211,-0.407185825,-1.238837109,1.390576764,0.49260362
IMPSVO4WWDC9EN,833,20669.04,2,1,41722.61,0,21053.57,3,2,0,CUST03860078,2,20,1,2,2,0,14.5,324049.31,AC100533,0.83718593,0.072637404,0.666666667,0.5,0.411128188,0.221094209,0.6,0.5,0,0.4,0.039215686,0.5,0.4,1,0,0.966666667,0.647590606,1.180921514,-0.293807722,0.483100311,0.024294053,-0.346949814,-0.356205614,0.258722517,0.107021054,-1.439922966,-0.302415179,-1.598506917,-0.00436715,-0.19933882,0.808126468,-1.238837109,1.616949725,0.50314519
NEFTRPDDWYDYT8,134,47217.97,2,2,82343.15,1,35125.18,4,1,1,CUST76968839,5,25,2,1,2,2,11.6,295004.4,AC100534,0.134673367,0.166218639,0.666666667,1,0.823248211,0.368867317,0.8,0.25,0.5,1,0.137254902,1,0.2,1,1,0.773333333,0.58926558,-1.250714307,0.839452319,0.483100311,1.268405312,1.102581779,0.18072795,0.880295378,-0.616114263,0.019498957,1.510212969,-1.249240011,1.412045159,-0.803565211,0.808126468,1.193833944,0.960468137,0.296063239
IMPS7DXLO3EGLD,914,47122.23,1,2,16447.55,0,0,4,1,2,CUST02424885,2,27,1,4,0,0,13.3,428876.68,AC100535,0.918592965,0.165881169,0.333333333,1,0.15469737,0,0.8,0.25,1,0.4,0.176470588,0.5,0.8,0,0,0.886666667,0.858094239,1.462699056,0.835365589,-0.398807011,1.268405312,-1.248882629,-1.159551385,0.880295378,-0.616114263,1.47892088,-0.302415179,-1.109533249,-0.00436715,1.009113963,-1.622498117,-1.238837109,1.345302171,1.250534536
IMPSJAMQ0EOZY9,337,13593.81,1,1,58560.29,1,44966.48,0,0,1,CUST20686896,4,41,1,0,2,2,5.3,98198.28,AC100536,0.338693467,0.047698216,0.333333333,0.5,0.581956668,0.472215796,0,0,0.5,0.8,0.450980392,0.5,0,1,1,0.353333333,0.1940596,-0.544531086,-0.595818969,-0.398807011,0.024294053,0.253897667,0.556244632,-1.605996067,-1.339249581,0.019498957,0.906003586,-0.131585913,-0.00436715,-1.407791603,0.808126468,1.193833944,-0.465681521,-1.107108445
TXNG4NXI606HI,282,36090.57,2,2,49856.6,1,13766.03,2,1,1,CUST38835098,0,28,2,3,1,1,3.8,30285.09,AC100537,0.283417085,0.126996123,0.666666667,1,0.493652452,0.144564058,0.4,0.25,0.5,0,0.196078431,1,0.6,0.5,0.5,0.253333333,0.057683258,-0.735861515,0.364471302,0.483100311,1.268405312,-0.056690859,-0.634277905,-0.362850345,-0.616114263,0.019498957,-1.510833944,-1.039679868,1.412045159,0.404887572,-0.407185825,-0.022501582,-0.805240963,-1.591310183
TXNJYYLPF1BT0,386,33365.23,0,1,75415.94,0,42050.71,3,4,2,CUST82324204,1,37,1,4,2,1,7.1,203066.99,AC100538,0.387939698,0.117389684,0,0.5,0.752967463,0.441595817,0.6,1,1,0.2,0.37254902,0.5,0.8,1,0.5,0.473333333,0.404646249,-0.374073067,0.248138217,-1.280714334,0.024294053,0.855386401,0.444986945,0.258722517,1.553291689,1.47892088,-0.906624562,-0.410999437,-0.00436715,1.009113963,0.808126468,-0.022501582,-0.05821019,-0.359424357
IMPSXI0LRQN80C,832,1690.69,1,0,81070.21,0,79379.52,2,4,2,CUST52863101,1,53,0,5,0,0,1.3,487426.53,AC100539,0.836180905,0.005741396,0.333333333,0,0.810333463,0.83360457,0.4,1,1,0.2,0.68627451,0,1,0,0,0.086666667,0.975668077,1.177442779,-1.103912148,-0.398807011,-1.219817205,1.057157303,1.869350682,-0.362850345,1.553291689,1.47892088,-0.906624562,0.706654661,-1.420779459,1.613340355,-1.622498117,-1.238837109,-1.371173367,1.667978321
UPI14XUCDUAFL,614,42906.41,0,1,70960.88,0,28054.47,2,1,1,CUST06784305,1,30,1,0,2,1,4.8,82982.79,AC100540,0.617085427,0.151020998,0,0.5,0.707768177,0.294614208,0.4,0.25,0.5,0.2,0.235294118,0.5,0,1,0.5,0.32,0.163505405,0.419078531,0.655410301,-1.280714334,0.024294053,0.696408943,-0.08907071,-0.362850345,-0.616114263,0.019498957,-0.906624562,-0.899973105,-0.00436715,-1.407791603,0.808126468,-0.022501582,-0.578868002,-1.215590563
NEFTJK4FPFJ5MO,140,13281.53,1,1,12575.43,0,0,5,4,0,CUST70220345,5,62,1,0,0,1,6.8,360883.57,AC100541,0.140703518,0.046597473,0.333333333,0.5,0.115412364,0,1,1,0,1,0.862745098,0.5,0,0,0.5,0.453333333,0.72155741,-1.229841896,-0.609148863,-0.398807011,0.024294053,-1.387058051,-1.159551385,1.501868239,1.553291689,-1.439922966,1.510212969,1.335335092,-0.00436715,-1.407791603,-1.622498117,-0.022501582,-0.126122079,0.765762992
NEFTDHJORJE97F,35,16826.5,1,2,53049.87,1,36223.37,3,1,1,CUST13826657,0,62,1,3,2,2,9.5,84065.63,AC100542,0.035175879,0.059092992,0.333333333,1,0.526050113,0.380399967,0.6,0.25,0.5,0,0.862745098,0.5,0.6,1,1,0.633333333,0.165679854,-1.59510908,-0.457829287,-0.398807011,1.268405312,0.057260008,0.222631831,0.258722517,-0.616114263,0.019498957,-1.510833944,1.335335092,-0.00436715,0.404887572,0.808126468,1.193833944,0.485084918,-1.207870222
TXNF15OEALXFM,895,1050.32,0,2,42931.24,0,41880.92,0,3,1,CUST01536628,4,41,1,2,2,0,1,66894.63,AC100543,0.899497487,0.003484182,0,1,0.423390473,0.439812767,0,0.75,0.5,0.8,0.450980392,0.5,0.4,1,0,0.066666667,0.131198803,1.396603089,-1.131246799,-1.280714334,1.268405312,-0.303820221,0.43850823,-1.605996067,0.830156372,0.019498957,0.906003586,-0.131585913,-0.00436715,-0.19933882,0.808126468,-1.238837109,-1.439085256,-1.33029457
NEFTQI0RCIKRCP,144,45538.78,1,1,39336.49,0,0,5,1,1,CUST44740862,4,44,0,1,0,2,4,146838.21,AC100544,0.144723618,0.160299731,0.333333333,0.5,0.386919553,0,1,0.25,0.5,0.8,0.509803922,0,0.2,0,1,0.266666667,0.291733347,-1.215926956,0.767774895,-0.398807011,0.024294053,-0.432097779,-1.159551385,1.501868239,-0.616114263,0.019498957,0.906003586,0.077974231,-1.420779459,-0.803565211,-1.622498117,1.193833944,-0.759966371,-0.760319573
NEFT6KWXHH0WW6,381,18998.96,2,2,55176.51,0,36177.55,3,1,1,CUST48068997,3,40,2,1,1,1,8.3,166996.37,AC100545,0.382914573,0.066750608,0.666666667,1,0.547626166,0.379918788,0.6,0.25,0.5,0.6,0.431372549,1,0.2,0.5,0.5,0.553333333,0.332212908,-0.391466742,-0.36509628,0.483100311,1.268405312,0.133148508,0.220883467,0.258722517,-0.616114263,0.019498957,0.301794203,-0.201439294,1.412045159,-0.803565211,-0.407185825,-0.022501582,0.213437364,-0.616597623
IMPSOQPZO3BCQM,366,31165.72,3,0,21140.21,0,0,1,0,0,CUST89334607,0,37,1,5,2,2,8,450988.66,AC100546,0.367839196,0.109636721,1,0,0.202307253,0,0.2,0,0,0,0.37254902,0.5,1,1,1,0.533333333,0.902497263,-0.443647768,0.154250562,1.365007634,-1.219817205,-1.081426487,-1.159551385,-0.984423206,-1.339249581,-1.439922966,-1.510833944,-0.410999437,-0.00436715,1.613340355,0.808126468,1.193833944,0.145525475,1.408186667
IMPS3AFCO7R1AS,99,27858.24,1,1,74275.98,0,46417.74,0,1,1,CUST41800075,5,60,0,2,2,0,0.9,160159.33,AC100547,0.099497487,0.097978321,0.333333333,0.5,0.741401877,0.487456213,0,0.25,0.5,1,0.823529412,0,0.4,1,0,0.06,0.318483462,-1.372470035,0.013068415,-0.398807011,0.024294053,0.814707276,0.611620683,-1.605996067,-0.616114263,0.019498957,1.510212969,1.195628329,-1.420779459,-0.19933882,0.808126468,-1.238837109,-1.461722552,-0.665343774
UPIBOYWNQDPIC,294,40275.48,3,2,55411.02,0,15135.54,4,0,1,CUST30170348,4,43.01982379,0,2,2,1,11.9,427587.23,AC100548,0.295477387,0.141747341,1,1,0.550005413,0.158945976,0.8,0,0.5,0.8,0.49058478,0,0.4,1,0.5,0.793333333,0.855504897,-0.694116694,0.543107174,1.365007634,1.268405312,0.141516926,-0.582021206,0.880295378,-1.339249581,0.019498957,0.906003586,0.009505608,-1.420779459,-0.19933882,0.808126468,-0.022501582,1.028380025,1.241341124
NEFTKJZ04BPGXS,745,26735.4,2,2,83450.36,0,56714.96,4,2,2,CUST37693978,3,58,1,2,2,0,4.4,269867.02,AC100549,0.748743719,0.094020468,0.666666667,1,0.834481529,0.595592539,0.8,0.5,1,0.6,0.784313725,0.5,0.4,1,0,0.293333333,0.538787257,0.874792827,-0.034860812,0.483100311,1.268405312,1.142092231,1.004534006,0.880295378,0.107021054,1.47892088,0.301794203,1.055921567,-0.00436715,-0.19933882,0.808126468,-1.238837109,-0.669417186,0.116840866
NEFTCOSULE0RCB,452,27672.42,3,2,91111.09,0,63438.67,3,2,0,CUST73504659,0,35,0,5,0,0,11.1,405021.29,AC100550,0.454271357,0.097323331,1,1,0.912204282,0.666201625,0.6,0.5,0,0,0.333333333,0,1,0,0,0.74,0.810190278,-0.144476551,0.005136556,1.365007634,1.268405312,1.415463047,1.261092109,0.258722517,0.107021054,-1.439922966,-1.510833944,-0.5507062,-1.420779459,1.613340355,-1.622498117,-1.238837109,0.847281656,1.080452387
UPIXOZFWXX3X4,110,37843.96,0,0,39275.4,0,1431.44,1,1,1,CUST59585039,1,24,1,4,0,2,0.6,488534.17,AC100551,0.110552764,0.133176576,0,0,0.386299758,0.015032277,0.2,0.25,0.5,0.2,0.117647059,0.5,0.8,0,1,0.04,0.977892327,-1.334203949,0.439316006,-1.280714334,-1.219817205,-0.434277757,-1.104931609,-0.984423206,-0.616114263,0.019498957,-0.906624562,-1.319093392,-0.00436715,1.009113963,-1.622498117,1.193833944,-1.52963444,1.675875479
UPIZO7L2H4LV4,607,41304.74,3,2,77592.59,0,36287.85,3,0,0,CUST85627887,4,62,2,1,2,0,2.8,244010.83,AC100552,0.610050251,0.145375337,1,1,0.775050898,0.381077104,0.6,0,0,0.8,0.862745098,1,0.2,1,0,0.186666667,0.486865493,0.394727386,0.587041873,1.365007634,1.268405312,0.933059493,0.225092209,0.258722517,-1.339249581,-1.439922966,0.906003586,1.335335092,1.412045159,-0.803565211,0.808126468,-1.238837109,-1.031613925,-0.067506418
TXNQSXW6XBA85,602,47706.64,2,0,51847.49,0,4140.85,4,2,1,CUST06081119,3,66,2,4,0,1,4.2,204625.23,AC100553,0.605025126,0.167941132,0.666666667,0,0.513851239,0.043485164,0.8,0.5,0.5,0.6,0.941176471,1,0.8,0,0.5,0.28,0.407775347,0.377333711,0.860311547,0.483100311,-1.219817205,0.014353444,-1.001548047,0.880295378,0.107021054,0.019498957,0.301794203,1.614748616,1.412045159,1.009113963,-1.622498117,-0.022501582,-0.714691779,-0.348314549
NEFTFK4NTLJ7AF,921,34964.59,1,0,11264.18,0,0,0,2,2,CUST05553967,2,20,0,1,0,2,14.3,457201.66,AC100554,0.925628141,0.123027203,0.333333333,0,0.102108937,0,0,0.5,1,0.4,0.039215686,0,0.2,0,1,0.953333333,0.914973576,1.487050201,0.316408041,-0.398807011,-1.219817205,-1.433849608,-1.159551385,-1.605996067,0.107021054,1.47892088,-0.302415179,-1.598506917,-1.420779459,-0.803565211,-1.622498117,1.193833944,1.571675133,1.452483591
IMPSOQTT7MJSCA,189,35717.26,1,0,38762.66,0,3045.4,0,0,1,CUST54410085,1,43.01982379,1,1,2,0,4.5,48572.71,AC100555,0.189949749,0.125680258,0.333333333,0,0.3810977,0.031981289,0,0,0.5,0.2,0.49058478,0.5,0.2,1,0,0.3,0.094406592,-1.059383878,0.348536298,-0.398807011,-1.219817205,-0.452574728,-1.043347377,-1.605996067,-1.339249581,0.019498957,-0.906624562,0.009505608,-0.00436715,-0.803565211,0.808126468,-1.238837109,-0.64677989,-1.460924651
