Transaction_ID,Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_ID,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance,Account_Number
NEFT0BWXNIA77H,00:22:04,10218.74,Mumbai,ATM,69429.97,1,59211.23,SBI,,ATM,CUST44113890,Vikas Yadav,60.0,Other,Kolkata,,Salary,2.2,18137.19,AC100255
UPIFFFCDAOMC5,07:27:34,574193.25,Dehradun,Online,78318.59,0,40039.03999999999,Kotak,Mumbai Central,Mobile,CUST48550158,Amit Sharma,40.0,Other,Mumbai,Rejected,Salary,7.5,311221.9,AC100256
IMPSM821DFYKCE,04:43:04,14902.88,Dehradun,POS,31991.96,0,17089.08,,Bangalore East,Web,CUST72363389,Rahul Singh,,Other,Lucknow,Verified,Salary,8.6,240126.86,AC100257
IMPSUGXP99C0E2,14:13:34,15014.82,Dehradun,Online,41753.89,0,26739.07,,Kolkata North,,CUST18237955,Rahul Singh,19.0,Other,Chennai,Verified,Current,5.5,72559.66,AC100258
UPI3WMUSP2YRL,06:13:19,28642.77,Mumbai,ATM,79654.08,0,51011.31,ICICI,,,CUST45813039,Priya Verma,18.0,Female,Lucknow,Verified,Salary,4.1,327224.18,AC100259
UPIL4WZ302IAD,19:22:04,45891.74,Delhi,Online,34637.25,0,0.0,ICICI,Kolkata North,Mobile,CUST89853055,Sneha Gupta,67.0,,Kolkata,Rejected,Savings,11.6,343748.12,AC100260
NEFTLRLGXHZWWC,06:37:13,26635.64,Bangalore,POS,74418.66,0,47783.02,SBI,Chennai South,Mobile,CUST33740908,Neha Joshi,37.0,Other,,,Current,5.4,260119.45,AC100261
IMPS1IZ8XM0RN0,06:05:49,14469.85,Dehradun,Online,24471.39,0,10001.54,,Mumbai Central,Mobile,CUST71284177,Vikas Yadav,49.0,Female,Lucknow,,Savings,2.0,247269.48,AC100262
IMPSDI2IVK0APG,01:25:26,13763.29,Dehradun,POS,36320.1,0,22556.81,Kotak,Kolkata North,Web,CUST97368389,Sneha Gupta,,,Delhi,Pending,Savings,11.4,181253.63,AC100263
UPII4QLLW9U3M,16:41:40,41552.32,Bangalore,Online,73216.91,0,31664.590000000004,ICICI,Bangalore East,,CUST12737930,Vikas Yadav,18.0,,Delhi,Verified,Savings,5.1,204445.3,AC100264
NEFTH5CAJKSKR4,02:44:25,28673.42,Bangalore,ATM,33878.87,0,5205.450000000004,PNB,Mumbai Central,Mobile,CUST17342405,Sneha Gupta,60.0,Male,Kolkata,Pending,Savings,10.8,306075.32,AC100265
TXNOCVOTFFDC1,22:53:06,22877.16,Bangalore,POS,52242.03,0,29364.87,HDFC,Mumbai Central,Mobile,CUST19106868,Amit Sharma,22.0,Female,Kolkata,,Current,9.7,444438.29,AC100266
UPIB2KI7X1GH2,07:42:31,26275.32,Dehradun,ATM,71749.49,0,45474.170000000006,Axis,Bangalore East,,CUST50260251,Amit Sharma,33.0,Other,Delhi,,Current,10.9,188171.82,AC100267
IMPSKPD9BQRJF5,20:16:31,2394.92,Mumbai,Online,68210.87,0,65815.95,Axis,Delhi Main,Web,CUST23463093,Rahul Singh,52.0,Female,Bangalore,Pending,Savings,10.7,252886.78,AC100268
UPI3ET9K6ZU3D,11:48:53,26647.44,Mumbai,ATM,2658.87,0,0.0,PNB,Delhi Main,,CUST21052366,Rahul Singh,40.0,Male,Kolkata,Rejected,Savings,2.8,391433.74,AC100269
UPIVEZU71LIBT,14:50:41,25510.73,Bangalore,POS,16672.09,0,0.0,HDFC,Bangalore East,Mobile,CUST93143580,Priya Verma,58.0,Male,Kolkata,Pending,Salary,1.1,251040.16,AC100270
UPIA3DUSD73NL,00:14:14,36622.62,Mumbai,ATM,65745.42,0,29122.8,SBI,Chennai South,Web,CUST08567284,Vikas Yadav,64.0,,Mumbai,Verified,Salary,6.3,390514.88,AC100271
TXNVTKLGRHMXS,13:50:11,24213.56,Bangalore,ATM,98778.3,1,74564.74,HDFC,Chennai South,,CUST69881241,Sneha Gupta,52.0,Other,Delhi,Verified,Savings,7.6,319574.4,AC100272
UPICJBOSOAZLH,06:31:23,15606.64,Delhi,ATM,84484.53,0,68877.89,PNB,Chennai South,Mobile,CUST01214210,Rahul Singh,54.0,Other,Delhi,Verified,Savings,8.5,307392.84,AC100273
NEFTITCHTVCSEB,03:54:20,21545.34,Dehradun,Online,83813.35,0,62268.01000000001,PNB,Chennai South,Mobile,CUST42099372,Rahul Singh,36.0,Female,Delhi,Pending,Current,4.9,426065.63,AC100274
UPIOCAIOBEHM5,13:02:55,26145.61,Mumbai,Online,63589.44,0,37443.83,PNB,Delhi Main,Web,CUST57858043,Sneha Gupta,27.0,Female,Bangalore,Verified,Current,3.9,11152.03,AC100275
IMPSQOSGA9ZT8Y,18:23:54,10556.96,Mumbai,Online,86243.48,0,75686.51999999999,HDFC,Delhi Main,,CUST36396731,Neha Joshi,35.0,,,Rejected,Savings,8.3,88970.47,AC100276
NEFT55FBTRORH3,19:24:56,268832.7,Mumbai,Online,92579.67,0,74657.48999999999,,Chennai South,Web,CUST16645176,Sneha Gupta,41.0,,Mumbai,Pending,Current,8.2,480015.87,AC100277
TXNIRSMUPCSUD,18:23:19,21114.11,Bangalore,Online,66834.46,0,45720.350000000006,ICICI,Mumbai Central,Web,CUST72732940,Amit Sharma,68.0,,Delhi,Pending,Current,10.1,266947.36,AC100278
NEFT7EGEYC9H5M,09:23:48,5517.91,Delhi,Online,75632.64,0,70114.73,PNB,Delhi Main,Web,CUST16597869,Rahul Singh,43.0,Other,Kolkata,Pending,Salary,8.9,319840.62,AC100279
UPI7S1GFHOKCD,18:30:56,2179.53,Dehradun,POS,38842.97,0,36663.44,Axis,Kolkata North,Mobile,CUST27574008,Sneha Gupta,63.0,Male,Lucknow,Verified,Salary,9.8,376655.98,AC100280
NEFT5FURBB4TRE,00:30:02,23011.09,Bangalore,POS,83530.67,0,60519.58,SBI,Mumbai Central,ATM,CUST70051747,Amit Sharma,55.0,Other,Delhi,Pending,Savings,11.5,414186.66,AC100281
TXNFOJ78HOEMC,02:59:49,3277.6,Delhi,Online,14108.06,0,10830.46,Kotak,,Web,CUST71321019,Neha Joshi,56.0,Other,,Rejected,Salary,13.4,448382.62,AC100282
TXNKVX62KF1YK,20:02:04,20824.57,Mumbai,Online,77815.24,0,56990.670000000006,ICICI,Mumbai Central,Mobile,CUST56168706,Rahul Singh,31.0,Other,Chennai,Pending,Salary,1.7,63279.88,AC100283
TXNC9AS8HBL46,03:08:34,40796.64,Mumbai,POS,54759.12,0,13962.480000000003,PNB,Chennai South,ATM,CUST28728060,Amit Sharma,,Other,Chennai,Pending,Savings,6.2,85257.98,AC100284
TXNLN1PNV7UP2,10:41:07,44255.67,Bangalore,Online,8686.44,0,0.0,PNB,Chennai South,ATM,CUST95615814,Vikas Yadav,45.0,Female,,Pending,Savings,12.9,17086.67,AC100285
NEFTPH21474UZE,11:55:44,16452.64,Delhi,Online,70704.24,0,54251.600000000006,HDFC,Delhi Main,ATM,CUST69665169,Priya Verma,26.0,Male,Delhi,Pending,Savings,6.6,372802.96,AC100286
NEFTV7DM2GP3G4,15:00:21,28587.38,Dehradun,ATM,73194.24,0,44606.86,Kotak,Chennai South,Mobile,CUST22756202,Neha Joshi,47.0,Female,Delhi,,Current,14.8,305302.95,AC100287
NEFT17J2TXWBYO,19:10:42,19637.95,Delhi,Online,39234.99,0,19597.04,PNB,Bangalore East,ATM,CUST77635277,Amit Sharma,32.0,Male,,Verified,Salary,4.3,265570.69,AC100288
UPIXTTO8FQLTY,18:40:14,16233.3,Delhi,ATM,69883.95,0,53650.65,ICICI,Kolkata North,ATM,CUST68886893,Neha Joshi,,,Chennai,,Salary,9.9,370569.11,AC100289
NEFTFWW0KWQRDC,14:38:53,24898.37,Dehradun,POS,99629.97,0,74731.6,HDFC,Chennai South,ATM,CUST98825366,Rahul Singh,57.0,Other,Mumbai,Rejected,Savings,7.6,350840.08,AC100290
TXNH9X928OVUV,00:25:42,23989.98,Mumbai,Online,59814.2,0,35824.22,ICICI,Mumbai Central,,CUST94481286,Rahul Singh,66.0,Female,Delhi,,Salary,15.0,9392.38,AC100291
NEFTGMF7NCIVF5,20:25:30,45033.59,Dehradun,ATM,74539.67,0,29506.08,HDFC,Delhi Main,Mobile,CUST84747243,Rahul Singh,56.0,,Chennai,,Current,0.9,186355.41,AC100292
IMPSNQBW0CTXL0,07:14:29,34022.59,Delhi,ATM,87428.92,1,53406.33,HDFC,Mumbai Central,Mobile,CUST55364673,Amit Sharma,33.0,Other,Kolkata,,Salary,3.4,257657.45,AC100293
IMPSO5QKZGXTLP,11:56:41,8317.75,Dehradun,POS,78434.96,0,70117.21,ICICI,Mumbai Central,Mobile,CUST55694355,Rahul Singh,60.0,,Kolkata,Pending,Savings,2.9,415133.13,AC100294
NEFTXZ24P80MAC,07:24:01,557707.05,Bangalore,POS,50074.67,0,12894.199999999995,Axis,Bangalore East,ATM,CUST68456838,Sneha Gupta,26.0,Male,Bangalore,Rejected,Savings,4.1,492905.19,AC100295
IMPS3TF7OL28XM,16:35:35,28297.14,Bangalore,Online,78292.45,0,49995.31,Axis,Delhi Main,Web,CUST34032495,Rahul Singh,,,Kolkata,Verified,Savings,11.7,207577.7,AC100296
TXNHPI1O1EEWN,02:44:20,43237.21,Mumbai,ATM,57749.1,0,14511.89,SBI,Delhi Main,,CUST95122751,Amit Sharma,,Female,Bangalore,Rejected,Salary,1.9,329816.44,AC100297
NEFTFZYUTLOXMG,19:39:52,6145.65,Mumbai,ATM,75252.81,1,69107.16,PNB,,Web,CUST85858042,Neha Joshi,22.0,,Kolkata,,Current,3.2,168954.09,AC100298
TXNME1CX9JYAU,03:50:43,33147.93,Bangalore,POS,8571.52,0,0.0,Axis,,Web,CUST55088972,Sneha Gupta,67.0,Female,Bangalore,,Current,5.9,150421.73,AC100299
TXNMJYH9RZVMO,09:33:07,15720.7,Delhi,Online,24675.11,0,8954.41,,,,CUST94332897,Neha Joshi,41.0,Female,Mumbai,Verified,Current,7.4,87598.12,AC100300
UPIITTXSEIII9,01:04:50,3912.19,Mumbai,Online,31886.42,0,27974.23,HDFC,Delhi Main,Web,CUST60135537,Amit Sharma,32.0,Female,,,Salary,13.8,289619.0,AC100301
IMPSXIHXVYJEF6,02:54:52,44215.74,Bangalore,ATM,57965.53,0,13749.79,,Chennai South,,CUST13908130,Priya Verma,67.0,Other,Kolkata,Pending,Savings,13.8,214399.42,AC100302
IMPS5U11VUZS4Q,16:31:34,27141.07,Dehradun,POS,28568.6,1,1427.5299999999988,SBI,Chennai South,Mobile,CUST77650533,Rahul Singh,27.0,,Chennai,,Salary,10.9,3502.16,AC100303
NEFT3C88E6SFSW,18:40:21,38605.5,Delhi,ATM,63583.79,0,24978.29,SBI,Mumbai Central,ATM,CUST96309381,Sneha Gupta,32.0,Female,Delhi,Rejected,Savings,2.9,463884.82,AC100304
IMPS4UZXBL5BHG,05:00:30,33808.27,Bangalore,ATM,30212.16,0,0.0,HDFC,Kolkata North,Web,CUST80469306,Rahul Singh,29.0,Male,Mumbai,,Savings,0.3,108813.95,AC100305
UPIZC02U7BGJ0,00:26:45,23770.58,Mumbai,ATM,79159.74,0,55389.16,,Mumbai Central,,CUST31333240,Amit Sharma,68.0,Male,Kolkata,,Savings,14.7,474661.07,AC100306
NEFTJS23HH2CHE,11:05:54,17333.53,Bangalore,ATM,46655.52,0,29321.99,HDFC,Bangalore East,Web,CUST11106940,Rahul Singh,58.0,Male,Lucknow,Pending,Savings,2.7,191668.93,AC100307
UPI5HQWZDH6W1,22:35:17,47576.35,Delhi,POS,85445.22,1,37868.87,Kotak,Delhi Main,Mobile,CUST93884046,Vikas Yadav,57.0,Other,Mumbai,Rejected,Savings,11.7,368856.16,AC100308
UPIOWTMV15JZ7,05:21:02,33587.66,Dehradun,POS,34801.1,0,1213.439999999995,ICICI,Chennai South,Mobile,CUST20370307,Amit Sharma,62.0,Female,Chennai,Verified,Salary,4.1,325418.95,AC100309
NEFT2IE43RV4PQ,20:42:23,4630.38,Bangalore,ATM,63829.29,1,59198.91,Kotak,Mumbai Central,,CUST31860430,Neha Joshi,31.0,Female,Mumbai,Verified,Salary,6.4,241024.87,AC100310
IMPSV5SI4B8FRX,14:30:24,17989.59,Dehradun,ATM,53458.24,0,35468.649999999994,SBI,Mumbai Central,Web,CUST03967327,Sneha Gupta,41.0,Male,Kolkata,,Savings,0.5,83431.32,AC100311
TXNBRD5I67G7Q,03:59:48,30886.72,Bangalore,POS,75193.17,0,44306.45,,Chennai South,,CUST87561311,Rahul Singh,66.0,Male,Delhi,Rejected,Savings,3.7,400757.16,AC100312
NEFTA52U1XIMGO,04:21:48,6793.31,Dehradun,ATM,26082.36,0,19289.05,PNB,Kolkata North,,CUST56384770,Priya Verma,36.0,,Bangalore,Rejected,Salary,13.6,271992.11,AC100313
IMPSZ0ENMZ8L35,15:21:24,27929.11,Delhi,POS,94101.5,0,66172.39,Axis,Delhi Main,ATM,CUST14358511,Priya Verma,,Female,Delhi,Rejected,Current,0.7,15930.28,AC100314
NEFTYGCAS2KNZW,03:50:07,16649.12,Mumbai,ATM,68661.92,0,52012.8,Kotak,Chennai South,ATM,CUST52893249,Priya Verma,44.0,Male,Delhi,,Salary,10.9,91216.69,AC100315
UPIP5NAY9K0M3,19:55:26,4808.31,Delhi,Online,98686.18,0,93877.87,PNB,Mumbai Central,ATM,CUST32062051,Sneha Gupta,55.0,Other,Lucknow,Verified,Savings,10.0,104350.0,AC100316
IMPSHRGWFMSMX3,03:34:34,23686.85,Mumbai,POS,92531.54,0,68844.69,PNB,Chennai South,ATM,CUST64921798,Amit Sharma,26.0,Other,Bangalore,Pending,Current,8.8,293754.3,AC100317
IMPS05GHI0VX6L,23:05:22,101002.5,Bangalore,Online,88551.16,0,81817.66,Axis,,,CUST57280503,Priya Verma,46.0,Other,Delhi,Verified,Savings,5.9,323878.46,AC100318
NEFTGBNT6GNLB3,23:30:51,43356.34,Bangalore,ATM,55230.68,1,11874.340000000004,Kotak,Mumbai Central,Mobile,CUST48315977,Vikas Yadav,35.0,Male,Chennai,,Savings,6.9,52471.98,AC100319
TXNGO8E5H9Q4X,20:32:43,31528.93,Mumbai,POS,93582.04,0,62053.10999999999,,Kolkata North,Mobile,CUST95707372,Neha Joshi,33.0,Male,Delhi,,Salary,6.5,445008.57,AC100320
TXNSNWGLWK8SF,04:14:14,333731.25,Dehradun,ATM,65013.44,0,42764.69,,Kolkata North,Web,CUST01217679,Sneha Gupta,62.0,,Bangalore,Rejected,Savings,7.9,273899.11,AC100321
NEFTDSBN4ZICE5,22:00:52,31917.36,Mumbai,ATM,15083.27,0,0.0,ICICI,Kolkata North,ATM,CUST33145900,Sneha Gupta,32.0,Male,Lucknow,Rejected,Current,4.6,461562.37,AC100322
TXNU2B8JU8LH0,07:47:04,111.77,Mumbai,ATM,86483.11,0,86371.34,PNB,Mumbai Central,Mobile,CUST90738918,Neha Joshi,24.0,,Chennai,Pending,Current,11.1,77173.5,AC100323
IMPSX13GO3WNM0,23:20:56,3777.76,Mumbai,Online,46996.7,0,43218.94,PNB,Mumbai Central,ATM,CUST42517980,Neha Joshi,54.0,Female,Delhi,Pending,Current,9.5,416173.88,AC100324
UPI9LMSYVRMH4,10:40:13,19982.35,Bangalore,Online,83102.11,0,63119.76,PNB,Chennai South,Web,CUST70797717,Vikas Yadav,69.0,,Kolkata,Rejected,Current,3.1,391850.82,AC100325
NEFTTD6YROI0ZY,03:19:14,31677.82,Bangalore,Online,5262.19,0,0.0,Kotak,Kolkata North,Mobile,CUST11535147,Rahul Singh,63.0,,Kolkata,,Salary,2.6,248532.57,AC100326
TXNH5YAQAM4J7,20:24:39,9556.73,Dehradun,POS,41674.85,0,32118.12,HDFC,Kolkata North,Mobile,CUST51495102,Amit Sharma,42.0,Other,Bangalore,Pending,Savings,4.8,145116.95,AC100327
NEFTB6H3VL576U,09:05:11,15677.1,Mumbai,Online,44887.34,0,29210.24,ICICI,Mumbai Central,,CUST52544798,Neha Joshi,32.0,,Lucknow,Pending,Salary,12.4,305260.25,AC100328
UPILB9T9CPUBW,18:46:24,31416.11,Dehradun,POS,28299.98,0,0.0,Kotak,Mumbai Central,ATM,CUST00176754,Vikas Yadav,51.0,,Lucknow,Verified,Savings,5.0,8315.17,AC100329
UPIJ8G8T7EUNH,10:17:45,12448.91,Delhi,ATM,62877.89,0,50428.98,,Kolkata North,Web,CUST52161193,Vikas Yadav,53.0,Other,Kolkata,,Current,4.3,256363.12,AC100330
TXNPFJ7LAWY5A,08:45:51,38573.77,Mumbai,ATM,67434.47,0,28860.700000000004,Kotak,Bangalore East,Mobile,CUST95486125,Rahul Singh,30.0,Other,Bangalore,Rejected,Salary,9.0,477856.02,AC100331
NEFT7KMB6K3LFR,04:32:44,5154.57,Bangalore,POS,46690.77,0,41536.2,,Kolkata North,ATM,CUST59629309,Priya Verma,30.0,,Lucknow,Pending,Savings,13.8,435009.01,AC100332
TXNN5NP4KGFX1,11:19:34,320521.65,Delhi,Online,87920.47,0,66552.36,Kotak,Bangalore East,ATM,CUST88933790,Priya Verma,38.0,Male,Kolkata,Verified,Current,0.6,350773.55,AC100333
UPIZZAZXXGJI5,09:36:18,48040.99,Delhi,POS,94136.56,0,46095.57,ICICI,Chennai South,Mobile,CUST78690066,Rahul Singh,,,Mumbai,Pending,Savings,0.6,383336.95,AC100334
UPICHKEWXQRRL,07:04:30,32767.72,Bangalore,POS,94295.96,0,61528.240000000005,,Kolkata North,,CUST19173860,Vikas Yadav,37.0,Female,Kolkata,Pending,Salary,0.3,137147.26,AC100335
IMPSZRYS27V2H9,14:00:48,447116.25,Delhi,ATM,95040.07,0,65232.32000000001,HDFC,Delhi Main,Web,CUST08167425,Amit Sharma,55.0,Female,Chennai,Rejected,Savings,1.9,457960.6,AC100336
UPI69SWLGLECN,03:04:53,1884.76,Bangalore,POS,95192.76,1,93308.0,SBI,Bangalore East,Mobile,CUST84784000,Sneha Gupta,27.0,,Chennai,,Savings,3.1,177464.58,AC100337
UPISQVGMUU86S,19:37:20,29533.68,Delhi,Online,1529.27,0,0.0,SBI,Bangalore East,Mobile,CUST72193239,Sneha Gupta,,Female,Kolkata,,Current,11.1,174056.51,AC100338
UPISBHCBM76RP,22:42:14,42414.0,Bangalore,ATM,64521.56,0,22107.56,PNB,Kolkata North,Mobile,CUST81301150,Rahul Singh,68.0,Female,Bangalore,Verified,Current,3.1,163672.04,AC100339
UPID0XEHIQFG1,14:24:45,41540.59,Delhi,Online,12314.29,0,0.0,HDFC,Delhi Main,Mobile,CUST81929663,Priya Verma,38.0,,Chennai,,Current,11.3,370915.32,AC100340
IMPSOHBFH06UDS,05:17:09,6403.63,Dehradun,POS,43667.41,0,37263.780000000006,ICICI,Chennai South,Web,CUST10610746,Neha Joshi,34.0,Female,Delhi,,Savings,1.3,274193.29,AC100341
TXNIKT08HMHHK,12:04:44,14885.29,Mumbai,Online,25129.22,0,10243.93,Axis,Kolkata North,Web,CUST36800789,Priya Verma,29.0,Female,Delhi,Pending,Salary,7.4,147526.2,AC100342
NEFTPNULE6YYDA,20:04:34,49774.25,Dehradun,ATM,26139.84,0,0.0,Axis,Delhi Main,,CUST17311149,Vikas Yadav,61.0,Other,Delhi,,Salary,14.0,477544.28,AC100343
NEFTYEY5EHTEYR,14:14:53,35443.17,Delhi,ATM,58882.14,0,23438.97,Kotak,Bangalore East,,CUST12057672,Sneha Gupta,,Male,Chennai,Rejected,Savings,3.3,464595.24,AC100344
TXNHRY0T696I8,11:45:44,49607.06,Dehradun,Online,8407.3,0,0.0,HDFC,Bangalore East,ATM,CUST69095529,Amit Sharma,34.0,Other,Mumbai,Verified,Salary,7.2,240714.46,AC100345
UPIBYKUABWJOZ,06:27:55,18179.07,Dehradun,ATM,9190.67,0,0.0,PNB,Delhi Main,Web,CUST68682754,Amit Sharma,45.0,,Lucknow,Verified,Savings,8.4,362652.15,AC100346
UPI2H14G2QDOA,17:31:16,44918.17,Delhi,ATM,5360.0,0,0.0,SBI,Bangalore East,Mobile,CUST11067939,Neha Joshi,,Male,Mumbai,,Salary,3.7,232009.79,AC100347
TXND6NYQE0DLH,08:54:53,36708.8,Mumbai,ATM,37578.71,0,869.9099999999962,Axis,Bangalore East,ATM,CUST13088770,Amit Sharma,54.0,Other,Chennai,Rejected,Current,11.2,445563.11,AC100348
IMPSOP3Q1MRMM1,03:38:36,39658.16,Mumbai,Online,6467.03,0,0.0,Axis,Bangalore East,,CUST91812501,Sneha Gupta,52.0,Male,,,Salary,4.1,481512.71,AC100349
TXNJOS38PO129,02:57:27,37406.19,Dehradun,ATM,13611.26,0,0.0,SBI,Mumbai Central,ATM,CUST05108121,Sneha Gupta,67.0,Female,Delhi,,Savings,14.6,272321.51,AC100350
UPINUFXLJM1G2,18:55:48,16640.71,Dehradun,POS,61975.28,0,45334.57,HDFC,Delhi Main,ATM,CUST31892629,Priya Verma,43.0,Female,Bangalore,,Salary,10.5,23414.77,AC100351
UPIDHVH09MVS8,03:01:56,47046.72,Bangalore,Online,52673.35,0,5626.629999999997,PNB,Chennai South,Web,CUST52914721,Vikas Yadav,,Female,Lucknow,Verified,Salary,3.0,176059.96,AC100352
TXNSRHL1PISU2,18:59:45,41084.57,Mumbai,Online,82765.85,0,41681.280000000006,HDFC,Chennai South,Web,CUST59591252,Sneha Gupta,,Female,Mumbai,,Savings,10.0,153704.3,AC100353
NEFTWSEOGQ2566,14:37:42,17725.88,Dehradun,POS,36131.22,1,18405.34,HDFC,Chennai South,,CUST38475893,Rahul Singh,33.0,Other,,Rejected,Savings,5.6,324683.48,AC100354
NEFTTTLJLDDSLN,13:22:16,2085.67,Dehradun,POS,58865.48,0,56779.810000000005,Axis,Mumbai Central,,CUST52429208,Sneha Gupta,60.0,Other,Chennai,Verified,Savings,5.1,181116.4,AC100355
IMPS0RGN6WNHLU,17:42:14,38557.02,Bangalore,Online,8637.37,0,0.0,Axis,Bangalore East,Mobile,CUST67004751,Neha Joshi,28.0,Male,Lucknow,Rejected,Salary,5.8,354385.15,AC100356
UPIAOW2IX9ABY,22:11:49,49517.55,Bangalore,POS,39095.56,0,0.0,Axis,Mumbai Central,Mobile,CUST31397873,Neha Joshi,29.0,,Delhi,,Savings,0.0,491826.67,AC100357
UPI7ROHDXXQ77,18:39:32,7043.93,Delhi,ATM,67396.88,0,60352.95,PNB,Chennai South,ATM,CUST81460494,Sneha Gupta,,Other,,Rejected,Current,4.1,230778.09,AC100358
UPIC6XWREZCD2,06:03:54,17292.35,Delhi,Online,45459.39,0,28167.04,SBI,Bangalore East,Web,CUST02470116,Sneha Gupta,27.0,Female,Delhi,,Savings,1.6,30135.69,AC100359
UPI2IHY8EN5L7,15:51:48,26348.63,Dehradun,ATM,44128.83,1,17780.2,Axis,Chennai South,ATM,CUST72370025,Neha Joshi,48.0,,Kolkata,Rejected,Savings,14.5,429528.3,AC100360
UPIZ8C5HVPCPP,12:56:16,40761.97,Dehradun,Online,86270.64,0,45508.67,HDFC,,ATM,CUST72774264,Vikas Yadav,,Male,Lucknow,,Savings,11.9,467577.0,AC100361
UPIYZVUK6W0SP,05:06:21,17744.1,Bangalore,ATM,50547.25,0,32803.15,PNB,Kolkata North,Mobile,CUST28760010,Sneha Gupta,33.0,,Lucknow,Verified,Savings,11.1,452249.57,AC100362
NEFTOHFW4EUYRJ,16:06:57,43900.66,Bangalore,ATM,1637.09,0,0.0,ICICI,Kolkata North,Web,CUST26379900,Neha Joshi,28.0,Female,Bangalore,Rejected,Savings,4.8,429438.36,AC100363
IMPSYZUMGG8G9A,13:48:46,14105.48,Delhi,ATM,48446.75,0,34341.270000000004,PNB,Bangalore East,Mobile,CUST27018537,Sneha Gupta,47.0,Female,Kolkata,,Savings,4.0,105305.12,AC100364
NEFT5SM88YFEZT,00:05:02,23670.95,Bangalore,Online,28031.02,0,4360.07,Axis,,ATM,CUST22937227,Rahul Singh,18.0,Female,Bangalore,Rejected,Current,10.8,68398.41,AC100365
UPIATT120EVNM,15:42:50,918.12,Delhi,POS,51504.69,0,50586.57,SBI,Chennai South,,CUST16202182,Vikas Yadav,49.0,,Kolkata,Rejected,Savings,12.1,309118.8,AC100366
TXNX1HXQPO8AY,10:51:39,43038.57,Dehradun,Online,2959.77,0,0.0,SBI,Chennai South,Mobile,CUST59014151,Sneha Gupta,21.0,,Kolkata,,Savings,3.6,75890.31,AC100367
NEFTV7IZENLL00,17:55:05,77908.8,Bangalore,ATM,78741.61,1,73547.69,Axis,Kolkata North,Mobile,CUST87178816,Sneha Gupta,56.0,Other,Mumbai,,Savings,14.9,9955.43,AC100368
NEFTQP3G4DFF2E,14:09:53,23195.87,Dehradun,ATM,87542.9,0,64347.03,SBI,Mumbai Central,ATM,CUST90201192,Rahul Singh,43.0,Female,Mumbai,,Current,1.5,217370.35,AC100369
TXNAYHOVX44ZL,00:12:08,967.46,Delhi,Online,44862.88,0,43895.42,SBI,Delhi Main,Mobile,CUST68164626,Neha Joshi,25.0,Male,,,Salary,3.2,315894.27,AC100370
IMPS0CBDWMKW2S,20:22:20,11483.29,Bangalore,Online,78315.42,0,66832.13,HDFC,Bangalore East,Web,CUST37235292,Neha Joshi,44.0,,Chennai,Pending,Salary,9.7,50840.89,AC100371
IMPS3FXO68I3XH,14:57:51,27447.56,Bangalore,ATM,67765.57,0,40318.01000000001,PNB,Kolkata North,ATM,CUST89035275,Vikas Yadav,63.0,Male,Chennai,Rejected,Savings,6.8,157778.93,AC100372
UPIBFPOU524N9,00:39:28,43013.33,Delhi,ATM,51545.62,0,8532.29,HDFC,Chennai South,Mobile,CUST14214332,Sneha Gupta,44.0,Female,Kolkata,Pending,Salary,0.9,253522.23,AC100373
NEFT4WF8S0AG2H,22:47:54,31507.41,Bangalore,ATM,67651.4,0,36143.98999999999,PNB,Bangalore East,Mobile,CUST12307572,Neha Joshi,24.0,Female,Bangalore,,Current,6.2,57273.85,AC100374
NEFTKDTJ5S7V9W,23:17:59,17609.43,Dehradun,Online,78949.96,0,61340.530000000006,ICICI,Kolkata North,Mobile,CUST38866188,Rahul Singh,57.0,Female,,,Savings,1.4,380905.11,AC100375
UPIEW5GUAQQT7,19:48:44,34064.69,Bangalore,POS,69972.82,0,35908.130000000005,SBI,Chennai South,,CUST18696708,Rahul Singh,20.0,Other,,Pending,Savings,1.7,121649.21,AC100376
UPIFNB3W7S0FQ,13:32:27,45330.36,Dehradun,POS,7930.35,0,0.0,Axis,,Mobile,CUST52091131,Vikas Yadav,61.0,Other,Kolkata,,Savings,4.4,360233.31,AC100377
UPI4N44OGRLFM,12:37:25,2632.26,Dehradun,POS,69016.88,0,66384.62000000001,SBI,Kolkata North,Mobile,CUST77009457,Amit Sharma,32.0,,Bangalore,,Salary,0.7,281857.06,AC100378
UPI1ZY6NC3JSQ,10:51:21,37226.74,Delhi,ATM,91651.55,0,54424.810000000005,Kotak,,Mobile,CUST25879071,Neha Joshi,56.0,Other,Mumbai,,Current,3.5,131551.88,AC100379
NEFTESN39U9VLH,19:31:53,48107.99,Delhi,Online,45597.38,0,0.0,Kotak,Delhi Main,ATM,CUST27117124,Vikas Yadav,65.0,Other,Delhi,,Current,8.3,212252.52,AC100380
NEFTFJWNZ4GVBJ,02:41:02,40943.04,Mumbai,ATM,85405.91,0,44462.87,Kotak,Chennai South,,CUST31527984,Amit Sharma,31.0,Male,Lucknow,Rejected,Salary,5.6,161354.39,AC100381
TXNGOIOLIRQGK,02:19:52,37674.65,Delhi,POS,33200.14,0,0.0,SBI,Chennai South,Mobile,CUST87627457,Neha Joshi,61.0,Other,Lucknow,Verified,Salary,1.2,214850.48,AC100382
